ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
89,BUY,2026-05-12 08:34:00,2026-05-12 08:47:00,81208.07,81078.07,-7.95,Basket TP,20260524,8
90,BUY,2026-05-12 08:34:00,2026-05-12 08:47:00,81108.07,81078.07,-1.9499999999999997,Basket TP,20260524,8
91,BUY,2026-05-12 08:35:00,2026-05-12 08:47:00,81008.07,81078.07,4.05,Basket TP,20260524,8
92,BUY,2026-05-12 08:37:00,2026-05-12 08:47:00,80908.07,81078.07,10.049999999999999,Basket TP,20260524,8
93,BUY,2026-05-12 08:39:00,2026-05-12 08:47:00,80808.07,81078.07,16.05,Basket TP,20260524,8
94,BUY,2026-05-12 08:41:00,2026-05-12 08:47:00,80708.07,81078.07,22.05,Basket TP,20260524,8
95,BUY,2026-05-12 08:48:00,2026-05-12 08:49:00,81095.17,81119.87,1.3319999999998253,Basket TP,20260524,1
96,BUY,2026-05-12 13:35:00,2026-05-12 13:36:00,81116.84,81168.65,62.54009999999718,Basket TP,20260523,1
97,BUY,2026-05-12 14:05:00,2026-05-12 14:06:00,80904.49,80924.49,24.05,Basket TP,20260523,1
98,BUY,2026-05-12 14:07:00,2026-05-12 14:08:00,80917.24,80937.24,24.05,Basket TP,20260523,1
99,BUY,2026-05-12 14:10:00,2026-05-12 14:11:00,80949.27,80969.27,24.05,Basket TP,20260524,1
100,BUY,2026-05-12 14:12:00,2026-05-12 14:13:00,81035.44,81062.49,32.580500000003525,Basket TP,20260524,1
101,BUY,2026-05-12 14:14:00,2026-05-12 14:19:00,81041.13,81011.13,-36.449999999999996,Basket TP,20260524,2
102,BUY,2026-05-12 14:15:00,2026-05-12 14:19:00,80941.13,81011.13,84.55,Basket TP,20260524,2
103,BUY,2026-05-12 14:50:00,2026-05-12 14:51:00,80860.25,80919.54,71.59089999999225,Basket TP,20260523,1
104,BUY,2026-05-12 18:25:00,2026-05-12 18:26:00,80552.39,80603.85,62.11660000000775,Basket TP,20260524,1
105,BUY,2026-05-12 18:27:00,2026-05-12 18:30:00,80606.7,80626.7,24.05,Basket TP,20260524,1
106,BUY,2026-05-12 20:17:00,2026-05-12 20:32:00,80773.79,80693.78999999998,-96.95000000001761,Basket TP,20260523,3
107,BUY,2026-05-12 20:20:00,2026-05-12 20:32:00,80673.79,80693.78999999998,24.049999999982393,Basket TP,20260523,3
108,BUY,2026-05-12 20:30:00,2026-05-12 20:32:00,80573.79,80693.78999999998,145.0499999999824,Basket TP,20260523,3
109,BUY,2026-05-12 22:27:00,2026-05-12 22:28:00,80215.56,80244.5,1.5864000000001397,Basket TP,20260523,1
110,SELL,2026-05-13 00:18:00,2026-05-13 00:19:00,80250.37,80230.37,1.05,Basket TP,20260523,1
111,SELL,2026-05-13 00:22:00,2026-05-13 01:02:00,80327.84,80407.84000000001,-4.950000000000873,Basket TP,20260523,3
112,SELL,2026-05-13 00:30:00,2026-05-13 01:02:00,80427.84,80407.84000000001,1.049999999999127,Basket TP,20260523,3
113,SELL,2026-05-13 00:54:00,2026-05-13 01:02:00,80527.84,80407.84000000001,7.049999999999126,Basket TP,20260523,3
114,BUY,2026-05-13 03:41:00,2026-05-13 03:44:00,80659.47,80679.47,1.05,Basket TP,20260523,1
115,BUY,2026-05-13 04:36:00,2026-05-13 04:57:00,80585.03,80556.18,-1.881000000000349,Basket TP,20260523,2
116,BUY,2026-05-13 04:49:00,2026-05-13 04:57:00,80485.03,80556.18,4.11899999999965,Basket TP,20260523,2
117,BUY,2026-05-13 04:58:00,2026-05-13 04:59:00,80543.64,80563.64,1.05,Basket TP,20260524,1
118,BUY,2026-05-13 06:38:00,2026-05-13 06:39:00,80517.0,80537.0,1.05,Basket TP,20260523,1
119,BUY,2026-05-13 16:23:00,2026-05-13 16:28:00,81135.16,81155.16,24.05,Basket TP,20260523,1
120,BUY,2026-05-13 17:14:00,2026-05-13 17:20:00,81097.18,81117.18,24.05,Basket TP,20260523,1
121,BUY,2026-05-13 17:31:00,2026-05-13 17:32:00,80951.59,80971.59,24.05,Basket TP,20260523,1
122,BUY,2026-05-13 17:36:00,2026-05-13 17:38:00,80901.02,80921.02,24.05,Basket TP,20260523,1
123,BUY,2026-05-13 17:45:00,2026-05-13 17:47:00,80839.67,80859.67,24.05,Basket TP,20260523,1
124,BUY,2026-05-13 18:10:00,2026-05-13 18:16:00,80651.92,80621.92,-36.449999999999996,Basket TP,20260523,2
125,BUY,2026-05-13 18:13:00,2026-05-13 18:16:00,80551.92,80621.92,84.55,Basket TP,20260523,2
126,BUY,2026-05-13 18:20:00,2026-05-13 18:21:00,80628.14,80648.14,24.05,Basket TP,20260524,1
127,BUY,2026-05-13 18:22:00,2026-05-13 18:31:00,80645.22,80615.22,-36.449999999999996,Basket TP,20260524,2
128,BUY,2026-05-13 18:28:00,2026-05-13 18:31:00,80545.22,80615.22,84.55,Basket TP,20260524,2
129,BUY,2026-05-13 18:35:00,2026-05-13 18:40:00,80633.71,80653.71,24.05,Basket TP,20260524,1
130,BUY,2026-05-13 18:53:00,2026-05-13 19:03:00,80521.01,80541.01,24.05,Basket TP,20260523,1
131,SELL,2026-05-13 23:37:00,2026-05-13 23:52:00,79061.61,79091.61,-1.9499999999999997,Basket TP,20260523,2
132,SELL,2026-05-13 23:47:00,2026-05-13 23:52:00,79161.61,79091.61,4.05,Basket TP,20260523,2
133,SELL,2026-05-14 01:23:00,2026-05-14 01:31:00,79707.24,79687.24,1.05,Basket TP,20260523,1
134,SELL,2026-05-14 01:35:00,2026-05-14 01:36:00,79692.8,79672.8,1.05,Basket TP,20260524,1
135,SELL,2026-05-14 01:37:00,2026-05-14 01:42:00,79663.63,79693.63,-1.9499999999999997,Basket TP,20260524,2
136,SELL,2026-05-14 01:40:00,2026-05-14 01:42:00,79763.63,79693.63,4.05,Basket TP,20260524,2
137,SELL,2026-05-14 03:02:00,2026-05-14 03:03:00,79625.7,79605.7,1.05,Basket TP,20260523,1
138,SELL,2026-05-14 07:02:00,2026-05-14 07:03:00,79338.43,79318.43,1.05,Basket TP,20260523,1
139,SELL,2026-05-14 07:17:00,2026-05-14 07:19:00,79518.34,79498.34,1.05,Basket TP,20260523,1
140,SELL,2026-05-14 07:48:00,2026-05-14 07:49:00,79612.52,79592.52,1.05,Basket TP,20260523,1
141,SELL,2026-05-14 08:53:00,2026-05-14 09:12:00,79580.8,79560.8,1.05,Basket TP,20260523,1
142,SELL,2026-05-14 11:12:00,2026-05-14 17:40:00,79187.68,79517.68,-19.95,Basket TP,20260523,8
143,SELL,2026-05-14 11:18:00,2026-05-14 17:40:00,79287.68,79517.68,-13.95,Basket TP,20260523,8
144,SELL,2026-05-14 11:48:00,2026-05-14 17:40:00,79387.68,79517.68,-7.95,Basket TP,20260523,8
145,SELL,2026-05-14 12:21:00,2026-05-14 17:40:00,79487.68,79517.68,-1.9499999999999997,Basket TP,20260523,8
146,SELL,2026-05-14 12:30:00,2026-05-14 17:40:00,79587.68,79517.68,4.05,Basket TP,20260523,8
147,SELL,2026-05-14 12:33:00,2026-05-14 17:40:00,79687.68,79517.68,10.049999999999999,Basket TP,20260523,8
148,SELL,2026-05-14 12:45:00,2026-05-14 17:40:00,79787.68,79517.68,16.05,Basket TP,20260523,8
149,SELL,2026-05-14 12:51:00,2026-05-14 17:40:00,79887.68,79517.68,22.05,Basket TP,20260523,8
150,SELL,2026-05-14 19:37:00,2026-05-14 19:38:00,79554.33,79522.53,38.32800000000352,Basket TP,20260523,1
151,SELL,2026-05-14 19:48:00,2026-05-14 19:53:00,79681.63,79659.84,26.21590000000986,Basket TP,20260523,1
152,SELL,2026-05-14 19:55:00,2026-05-14 20:18:00,79695.71,79776.58666666667,-98.01076666666268,Basket TP,20260524,3
153,SELL,2026-05-14 20:03:00,2026-05-14 20:18:00,79798.34,79776.58666666667,26.171533333325353,Basket TP,20260524,3
154,SELL,2026-05-14 20:15:00,2026-05-14 20:18:00,79895.71,79776.58666666667,143.98923333333732,Basket TP,20260524,3
155,SELL,2026-05-14 21:21:00,2026-05-14 21:26:00,80157.04,80137.04,1.05,Basket TP,20260523,1
156,BUY,2026-05-14 23:55:00,2026-05-14 23:56:00,81175.3,81277.67,5.99219999999972,Basket TP,20260523,1
157,BUY,2026-05-15 01:03:00,2026-05-15 01:06:00,81557.13,81577.13,1.05,Basket TP,20260523,1
158,BUY,2026-05-15 01:38:00,2026-05-15 01:46:00,81605.33,81575.33,-1.9499999999999997,Basket TP,20260523,2
159,BUY,2026-05-15 01:41:00,2026-05-15 01:46:00,81505.33,81575.33,4.05,Basket TP,20260523,2
160,BUY,2026-05-15 02:31:00,2026-05-15 02:32:00,81367.72,81412.5,2.53679999999993,Basket TP,20260523,1
161,BUY,2026-05-15 03:41:00,2026-05-15 03:42:00,81175.16,81195.16,1.05,Basket TP,20260523,1
162,BUY,2026-05-15 06:11:00,2026-05-15 06:15:00,81233.66,81253.66,1.05,Basket TP,20260523,1
163,BUY,2026-05-15 06:24:00,2026-05-15 06:25:00,81194.44,81280.56,5.01719999999972,Basket TP,20260523,1
164,BUY,2026-05-15 06:52:00,2026-05-15 07:02:00,81087.54,81107.54,1.05,Basket TP,20260523,1
165,BUY,2026-05-15 08:35:00,2026-05-15 08:36:00,81278.58,81305.87,1.487399999999616,Basket TP,20260523,1
166,BUY,2026-05-15 09:40:00,2026-05-15 09:41:00,80864.2,80901.63,45.140300000009155,Basket TP,20260524,1
167,BUY,2026-05-15 09:42:00,2026-05-15 09:43:00,80923.9,80943.9,24.05,Basket TP,20260524,1
168,BUY,2026-05-15 09:44:00,2026-05-15 09:45:00,81048.66,81082.68,41.01419999998732,Basket TP,20260524,1
169,BUY,2026-05-15 10:38:00,2026-05-15 10:39:00,81001.71,81031.36,35.72649999999296,Basket TP,20260523,1
170,BUY,2026-05-15 12:02:00,2026-05-15 12:03:00,80771.44,80797.78,31.721399999995775,Basket TP,20260523,1
171,BUY,2026-05-15 12:05:00,2026-05-15 12:14:00,80823.36,80793.36,-36.449999999999996,Basket TP,20260524,2
172,BUY,2026-05-15 12:07:00,2026-05-15 12:14:00,80723.36,80793.36,84.55,Basket TP,20260524,2
173,BUY,2026-05-15 12:34:00,2026-05-15 12:43:00,80574.13,80494.13,-96.95,Basket TP,20260523,3
174,BUY,2026-05-15 12:35:00,2026-05-15 12:43:00,80474.13,80494.13,24.05,Basket TP,20260523,3
175,BUY,2026-05-15 12:36:00,2026-05-15 12:43:00,80374.13,80494.13,145.04999999999998,Basket TP,20260523,3
176,BUY,2026-05-15 12:45:00,2026-05-15 12:50:00,80459.32,80429.32,-36.449999999999996,Basket TP,20260524,2
177,BUY,2026-05-15 12:48:00,2026-05-15 12:50:00,80359.32,80429.32,84.55,Basket TP,20260524,2
178,BUY,2026-05-15 15:04:00,2026-05-15 15:35:00,80729.13,80599.13,-157.45,Basket TP,20260523,4
179,BUY,2026-05-15 15:16:00,2026-05-15 15:35:00,80629.13,80599.13,-36.449999999999996,Basket TP,20260523,4
180,BUY,2026-05-15 15:28:00,2026-05-15 15:35:00,80529.13,80599.13,84.55,Basket TP,20260523,4
181,BUY,2026-05-15 15:30:00,2026-05-15 15:35:00,80429.13,80599.13,205.54999999999998,Basket TP,20260523,4
182,BUY,2026-05-15 19:09:00,2026-05-15 19:10:00,80434.6,80585.11,8.880599999999685,Basket TP,20260523,1
183,SELL,2026-05-15 21:14:00,2026-05-15 21:16:00,79164.27,79144.27,1.05,Basket TP,20260523,1
184,SELL,2026-05-16 00:30:00,2026-05-16 00:38:00,79342.56,79372.56,-1.9499999999999997,Basket TP,20260523,2
185,SELL,2026-05-16 00:35:00,2026-05-16 00:38:00,79442.56,79372.56,4.05,Basket TP,20260523,2
186,SELL,2026-05-16 01:05:00,2026-05-16 01:06:00,79491.87,79462.43,1.6164000000001397,Basket TP,20260523,1
