ticket,type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason,magic,basket_layers
9395,SELL,2024-07-29 20:11:00,2024-07-29 20:21:00,2395.627,2392.127,6.280000000000001,Basket TP,20260606,2
9396,SELL,2024-07-29 22:51:00,2024-07-29 22:53:00,2378.185,2377.185,1.28,Basket TP,20260606,1
9397,SELL,2024-07-30 00:25:00,2024-07-30 00:29:00,2382.145,2381.145,1.28,Basket TP,20260606,1
9398,SELL,2024-07-30 00:30:00,2024-07-30 00:56:00,2380.064,2379.064,1.28,Basket TP,20260606,1
9399,SELL,2024-07-30 02:31:00,2024-07-30 03:33:00,2382.786,2381.786,0.64,Basket TP,20260606,1
9400,SELL,2024-07-30 03:56:00,2024-07-30 05:01:00,2383.665,2382.665,0.64,Basket TP,20260606,1
9401,SELL,2024-07-30 05:37:00,2024-07-30 05:47:00,2384.54,2383.54,0.64,Basket TP,20260606,1
9402,SELL,2024-07-30 09:47:00,2024-07-30 09:49:00,2381.642,2380.642,0.64,Basket TP,20260606,1
9403,SELL,2024-07-30 10:58:00,2024-07-30 18:57:00,2385.78,2387.28,-18.6,Basket TP,20260606,2
9404,SELL,2024-07-30 13:58:00,2024-07-30 18:57:00,2390.78,2387.28,31.4,Basket TP,20260606,2
9405,SELL,2024-07-30 20:19:00,2024-07-30 20:20:00,2393.348,2392.251,1.4739999999995053,Basket TP,20260606,1
9406,SELL,2024-07-30 20:40:00,2024-07-30 20:44:00,2394.517,2393.517,1.28,Basket TP,20260607,1
9407,SELL,2024-07-30 23:12:00,2024-08-02 21:43:00,2387.643,2436.1898750000005,-97.81375000000091,Basket TP,20260606,19
9408,SELL,2024-07-30 23:39:00,2024-08-02 21:43:00,2392.643,2436.1898750000005,-87.81375000000091,Basket TP,20260606,19
9409,SELL,2024-07-30 23:55:00,2024-08-02 21:43:00,2397.643,2436.1898750000005,-77.81375000000091,Basket TP,20260606,19
9410,SELL,2024-07-31 00:01:00,2024-08-02 21:43:00,2402.643,2436.1898750000005,-67.81375000000091,Basket TP,20260606,19
9411,SELL,2024-07-31 00:01:00,2024-08-02 21:43:00,2407.643,2436.1898750000005,-57.81375000000091,Basket TP,20260606,19
9412,SELL,2024-07-31 03:23:00,2024-08-02 21:43:00,2412.643,2436.1898750000005,-23.906875000000454,Basket TP,20260606,19
9413,SELL,2024-07-31 10:17:00,2024-08-02 21:43:00,2417.643,2436.1898750000005,-189.06875000000454,Basket TP,20260606,19
9414,SELL,2024-07-31 13:26:00,2024-08-02 21:43:00,2422.643,2436.1898750000005,-139.06875000000454,Basket TP,20260606,19
9415,SELL,2024-07-31 21:00:00,2024-08-02 21:43:00,2427.643,2436.1898750000005,-17.81375000000091,Basket TP,20260606,19
9416,SELL,2024-08-01 01:49:00,2024-08-02 21:43:00,2432.643,2436.1898750000005,-7.813750000000909,Basket TP,20260606,19
9417,SELL,2024-08-01 02:18:00,2024-08-02 21:43:00,2437.643,2436.1898750000005,1.0931249999995454,Basket TP,20260606,19
9418,SELL,2024-08-01 02:27:00,2024-08-02 21:43:00,2442.643,2436.1898750000005,6.093124999999546,Basket TP,20260606,19
9419,SELL,2024-08-01 02:37:00,2024-08-02 21:43:00,2447.643,2436.1898750000005,11.093124999999546,Basket TP,20260606,19
9420,SELL,2024-08-01 08:12:00,2024-08-02 21:43:00,2452.643,2436.1898750000005,16.093124999999546,Basket TP,20260606,19
9421,SELL,2024-08-01 08:29:00,2024-08-02 21:43:00,2457.643,2436.1898750000005,21.093124999999546,Basket TP,20260606,19
9422,SELL,2024-08-02 12:48:00,2024-08-02 21:43:00,2462.643,2436.1898750000005,260.9312499999955,Basket TP,20260606,19
